"Start.Week","End.Week","State","Condition.Group","Condition","ICD10_codes","Age.Group","Number.of.COVID.19.Deaths"
2020-02-01,2020-11-07,"NY","Respiratory diseases","Respiratory failure","J96","All Ages",3963
2020-02-01,2020-11-07,"NY","Respiratory diseases","Respiratory arrest","R09.2","All Ages",380
2020-02-01,2020-11-07,"NY","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",273
2020-02-01,2020-11-07,"NY","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",1707
2020-02-01,2020-11-07,"NY","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",1235
2020-02-01,2020-11-07,"NY","Circulatory diseases","Cardiac arrest","I46","All Ages",3149
2020-02-01,2020-11-07,"NY","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",631
2020-02-01,2020-11-07,"NY","Circulatory diseases","Heart failure","I50","All Ages",581
2020-02-01,2020-11-07,"NY","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",412
2020-02-01,2020-11-07,"NY","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",608
2020-02-01,2020-11-07,"NY","Sepsis","Sepsis","A40-A41","All Ages",810
2020-02-01,2020-11-07,"NY","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",547
2020-02-01,2020-11-07,"NY","Diabetes","Diabetes","E10-E14","All Ages",1221
2020-02-01,2020-11-07,"NY","Obesity","Obesity","E65-E68","All Ages",225
2020-02-01,2020-11-07,"NY","Alzheimer disease","Alzheimer disease","G30","All Ages",254
2020-02-01,2020-11-07,"NY","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",1233
2020-02-01,2020-11-07,"NY","Renal failure","Renal failure","N17-N19","All Ages",875
2020-02-01,2020-11-07,"NY","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",305
2020-02-01,2020-11-07,"NY","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",5448
2020-02-01,2020-11-07,"NY","COVID-19","COVID-19","U071","All Ages",11934
2020-02-01,2020-11-07,"NC","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",1079
2020-02-01,2020-11-07,"NC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",235
2020-02-01,2020-11-07,"NC","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",270
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory failure","J96","All Ages",1031
2020-02-01,2020-11-07,"NC","Respiratory diseases","Respiratory arrest","R09.2","All Ages",35
2020-02-01,2020-11-07,"NC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",120
2020-02-01,2020-11-07,"NC","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",318
2020-02-01,2020-11-07,"NC","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",242
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrest","I46","All Ages",256
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",179
2020-02-01,2020-11-07,"NC","Circulatory diseases","Heart failure","I50","All Ages",225
2020-02-01,2020-11-07,"NC","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",147
2020-02-01,2020-11-07,"NC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",157
2020-02-01,2020-11-07,"NC","Sepsis","Sepsis","A40-A41","All Ages",294
2020-02-01,2020-11-07,"NC","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",124
2020-02-01,2020-11-07,"NC","Diabetes","Diabetes","E10-E14","All Ages",346
2020-02-01,2020-11-07,"NC","Obesity","Obesity","E65-E68","All Ages",99
2020-02-01,2020-11-07,"NC","Alzheimer disease","Alzheimer disease","G30","All Ages",93
2020-02-01,2020-11-07,"NC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",375
2020-02-01,2020-11-07,"NC","Renal failure","Renal failure","N17-N19","All Ages",357
2020-02-01,2020-11-07,"NC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",99
2020-02-01,2020-11-07,"NC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",1454
2020-02-01,2020-11-07,"NC","COVID-19","COVID-19","U071","All Ages",2808
2020-02-01,2020-11-07,"ND","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",223
2020-02-01,2020-11-07,"ND","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",62
2020-02-01,2020-11-07,"ND","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",45
2020-02-01,2020-11-07,"ND","Respiratory diseases","Respiratory failure","J96","All Ages",187
2020-02-01,2020-11-07,"ND","Respiratory diseases","Respiratory arrest","R09.2","All Ages",13
2020-02-01,2020-11-07,"ND","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",19
2020-02-01,2020-11-07,"ND","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",70
2020-02-01,2020-11-07,"ND","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",65
2020-02-01,2020-11-07,"ND","Circulatory diseases","Cardiac arrest","I46","All Ages",41
2020-02-01,2020-11-07,"ND","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",45
2020-02-01,2020-11-07,"ND","Circulatory diseases","Heart failure","I50","All Ages",62
2020-02-01,2020-11-07,"ND","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",28
2020-02-01,2020-11-07,"ND","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",51
2020-02-01,2020-11-07,"ND","Sepsis","Sepsis","A40-A41","All Ages",27
2020-02-01,2020-11-07,"ND","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",26
2020-02-01,2020-11-07,"ND","Diabetes","Diabetes","E10-E14","All Ages",64
2020-02-01,2020-11-07,"ND","Obesity","Obesity","E65-E68","All Ages",21
2020-02-01,2020-11-07,"ND","Alzheimer disease","Alzheimer disease","G30","All Ages",53
2020-02-01,2020-11-07,"ND","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",62
2020-02-01,2020-11-07,"ND","Renal failure","Renal failure","N17-N19","All Ages",61
2020-02-01,2020-11-07,"ND","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",25
2020-02-01,2020-11-07,"ND","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",375
2020-02-01,2020-11-07,"ND","COVID-19","COVID-19","U071","All Ages",526
2020-02-01,2020-11-07,"OH","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",2139
2020-02-01,2020-11-07,"OH","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",489
2020-02-01,2020-11-07,"OH","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",777
2020-02-01,2020-11-07,"OH","Respiratory diseases","Respiratory failure","J96","All Ages",2086
2020-02-01,2020-11-07,"OH","Respiratory diseases","Respiratory arrest","R09.2","All Ages",83
2020-02-01,2020-11-07,"OH","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",203
2020-02-01,2020-11-07,"OH","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",643
2020-02-01,2020-11-07,"OH","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",506
2020-02-01,2020-11-07,"OH","Circulatory diseases","Cardiac arrest","I46","All Ages",388
2020-02-01,2020-11-07,"OH","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",291
2020-02-01,2020-11-07,"OH","Circulatory diseases","Heart failure","I50","All Ages",380
2020-02-01,2020-11-07,"OH","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",288
2020-02-01,2020-11-07,"OH","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",317
2020-02-01,2020-11-07,"OH","Sepsis","Sepsis","A40-A41","All Ages",475
2020-02-01,2020-11-07,"OH","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",236
2020-02-01,2020-11-07,"OH","Diabetes","Diabetes","E10-E14","All Ages",561
2020-02-01,2020-11-07,"OH","Obesity","Obesity","E65-E68","All Ages",79
2020-02-01,2020-11-07,"OH","Alzheimer disease","Alzheimer disease","G30","All Ages",272
2020-02-01,2020-11-07,"OH","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",693
2020-02-01,2020-11-07,"OH","Renal failure","Renal failure","N17-N19","All Ages",405
2020-02-01,2020-11-07,"OH","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",159
2020-02-01,2020-11-07,"OH","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",2761
2020-02-01,2020-11-07,"OH","COVID-19","COVID-19","U071","All Ages",5283
2020-02-01,2020-11-07,"OK","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",542
2020-02-01,2020-11-07,"OK","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",234
2020-02-01,2020-11-07,"OK","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",130
2020-02-01,2020-11-07,"OK","Respiratory diseases","Respiratory failure","J96","All Ages",383
2020-02-01,2020-11-07,"OK","Respiratory diseases","Respiratory arrest","R09.2","All Ages",21
2020-02-01,2020-11-07,"OK","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",74
2020-02-01,2020-11-07,"OK","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",603
2020-02-01,2020-11-07,"OK","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",247
2020-02-01,2020-11-07,"OK","Circulatory diseases","Cardiac arrest","I46","All Ages",84
2020-02-01,2020-11-07,"OK","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",156
2020-02-01,2020-11-07,"OK","Circulatory diseases","Heart failure","I50","All Ages",172
2020-02-01,2020-11-07,"OK","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",111
2020-02-01,2020-11-07,"OK","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",91
2020-02-01,2020-11-07,"OK","Sepsis","Sepsis","A40-A41","All Ages",176
2020-02-01,2020-11-07,"OK","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",85
2020-02-01,2020-11-07,"OK","Diabetes","Diabetes","E10-E14","All Ages",387
2020-02-01,2020-11-07,"OK","Obesity","Obesity","E65-E68","All Ages",109
2020-02-01,2020-11-07,"OK","Alzheimer disease","Alzheimer disease","G30","All Ages",91
2020-02-01,2020-11-07,"OK","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",203
2020-02-01,2020-11-07,"OK","Renal failure","Renal failure","N17-N19","All Ages",148
2020-02-01,2020-11-07,"OK","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",109
2020-02-01,2020-11-07,"OK","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",1046
2020-02-01,2020-11-07,"OK","COVID-19","COVID-19","U071","All Ages",1561
2020-02-01,2020-11-07,"OR","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",205
2020-02-01,2020-11-07,"OR","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",61
2020-02-01,2020-11-07,"OR","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",61
2020-02-01,2020-11-07,"OR","Respiratory diseases","Respiratory failure","J96","All Ages",180
2020-02-01,2020-11-07,"OR","Respiratory diseases","Respiratory arrest","R09.2","All Ages",12
2020-02-01,2020-11-07,"OR","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",29
2020-02-01,2020-11-07,"OR","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",89
2020-02-01,2020-11-07,"OR","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",64
2020-02-01,2020-11-07,"OR","Circulatory diseases","Cardiac arrest","I46","All Ages",30
2020-02-01,2020-11-07,"OR","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",64
2020-02-01,2020-11-07,"OR","Circulatory diseases","Heart failure","I50","All Ages",64
2020-02-01,2020-11-07,"OR","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",43
2020-02-01,2020-11-07,"OR","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",57
2020-02-01,2020-11-07,"OR","Sepsis","Sepsis","A40-A41","All Ages",47
2020-02-01,2020-11-07,"OR","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",49
2020-02-01,2020-11-07,"OR","Diabetes","Diabetes","E10-E14","All Ages",105
2020-02-01,2020-11-07,"OR","Obesity","Obesity","E65-E68","All Ages",34
2020-02-01,2020-11-07,"OR","Alzheimer disease","Alzheimer disease","G30","All Ages",55
2020-02-01,2020-11-07,"OR","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",115
2020-02-01,2020-11-07,"OR","Renal failure","Renal failure","N17-N19","All Ages",53
2020-02-01,2020-11-07,"OR","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",24
2020-02-01,2020-11-07,"OR","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",473
2020-02-01,2020-11-07,"OR","COVID-19","COVID-19","U071","All Ages",639
2020-02-01,2020-11-07,"PA","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",3074
2020-02-01,2020-11-07,"PA","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",824
2020-02-01,2020-11-07,"PA","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",955
2020-02-01,2020-11-07,"PA","Respiratory diseases","Respiratory failure","J96","All Ages",3587
2020-02-01,2020-11-07,"PA","Respiratory diseases","Respiratory arrest","R09.2","All Ages",121
2020-02-01,2020-11-07,"PA","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",277
2020-02-01,2020-11-07,"PA","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",1742
2020-02-01,2020-11-07,"PA","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",1046
2020-02-01,2020-11-07,"PA","Circulatory diseases","Cardiac arrest","I46","All Ages",525
2020-02-01,2020-11-07,"PA","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",761
2020-02-01,2020-11-07,"PA","Circulatory diseases","Heart failure","I50","All Ages",799
2020-02-01,2020-11-07,"PA","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",634
2020-02-01,2020-11-07,"PA","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",640
2020-02-01,2020-11-07,"PA","Sepsis","Sepsis","A40-A41","All Ages",684
2020-02-01,2020-11-07,"PA","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",463
2020-02-01,2020-11-07,"PA","Diabetes","Diabetes","E10-E14","All Ages",1144
2020-02-01,2020-11-07,"PA","Obesity","Obesity","E65-E68","All Ages",206
2020-02-01,2020-11-07,"PA","Alzheimer disease","Alzheimer disease","G30","All Ages",389
2020-02-01,2020-11-07,"PA","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",1554
2020-02-01,2020-11-07,"PA","Renal failure","Renal failure","N17-N19","All Ages",748
2020-02-01,2020-11-07,"PA","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",396
2020-02-01,2020-11-07,"PA","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",4955
2020-02-01,2020-11-07,"PA","COVID-19","COVID-19","U071","All Ages",9140
2020-02-01,2020-11-07,"RI","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",430
2020-02-01,2020-11-07,"RI","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",121
2020-02-01,2020-11-07,"RI","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",215
2020-02-01,2020-11-07,"RI","Respiratory diseases","Respiratory failure","J96","All Ages",300
2020-02-01,2020-11-07,"RI","Respiratory diseases","Respiratory arrest","R09.2","All Ages",21
2020-02-01,2020-11-07,"RI","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",50
2020-02-01,2020-11-07,"RI","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",191
2020-02-01,2020-11-07,"RI","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",166
2020-02-01,2020-11-07,"RI","Circulatory diseases","Cardiac arrest","I46","All Ages",102
2020-02-01,2020-11-07,"RI","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",84
2020-02-01,2020-11-07,"RI","Circulatory diseases","Heart failure","I50","All Ages",111
2020-02-01,2020-11-07,"RI","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",69
2020-02-01,2020-11-07,"RI","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",94
2020-02-01,2020-11-07,"RI","Sepsis","Sepsis","A40-A41","All Ages",67
2020-02-01,2020-11-07,"RI","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",71
2020-02-01,2020-11-07,"RI","Diabetes","Diabetes","E10-E14","All Ages",123
2020-02-01,2020-11-07,"RI","Obesity","Obesity","E65-E68","All Ages",28
2020-02-01,2020-11-07,"RI","Alzheimer disease","Alzheimer disease","G30","All Ages",90
2020-02-01,2020-11-07,"RI","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",221
2020-02-01,2020-11-07,"RI","Renal failure","Renal failure","N17-N19","All Ages",121
2020-02-01,2020-11-07,"RI","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",81
2020-02-01,2020-11-07,"RI","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",680
2020-02-01,2020-11-07,"RI","COVID-19","COVID-19","U071","All Ages",1147
2020-02-01,2020-11-07,"SC","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",1484
2020-02-01,2020-11-07,"SC","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",367
2020-02-01,2020-11-07,"SC","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",465
2020-02-01,2020-11-07,"SC","Respiratory diseases","Respiratory failure","J96","All Ages",1882
2020-02-01,2020-11-07,"SC","Respiratory diseases","Respiratory arrest","R09.2","All Ages",110
2020-02-01,2020-11-07,"SC","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",206
2020-02-01,2020-11-07,"SC","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",631
2020-02-01,2020-11-07,"SC","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",367
2020-02-01,2020-11-07,"SC","Circulatory diseases","Cardiac arrest","I46","All Ages",342
2020-02-01,2020-11-07,"SC","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",384
2020-02-01,2020-11-07,"SC","Circulatory diseases","Heart failure","I50","All Ages",327
2020-02-01,2020-11-07,"SC","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",257
2020-02-01,2020-11-07,"SC","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",257
2020-02-01,2020-11-07,"SC","Sepsis","Sepsis","A40-A41","All Ages",562
2020-02-01,2020-11-07,"SC","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",164
2020-02-01,2020-11-07,"SC","Diabetes","Diabetes","E10-E14","All Ages",626
2020-02-01,2020-11-07,"SC","Obesity","Obesity","E65-E68","All Ages",138
2020-02-01,2020-11-07,"SC","Alzheimer disease","Alzheimer disease","G30","All Ages",137
2020-02-01,2020-11-07,"SC","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",482
2020-02-01,2020-11-07,"SC","Renal failure","Renal failure","N17-N19","All Ages",553
2020-02-01,2020-11-07,"SC","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",251
2020-02-01,2020-11-07,"SC","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",3730
2020-02-01,2020-11-07,"SC","COVID-19","COVID-19","U071","All Ages",3625
2020-02-01,2020-11-07,"SD","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",175
2020-02-01,2020-11-07,"SD","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",69
2020-02-01,2020-11-07,"SD","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",60
2020-02-01,2020-11-07,"SD","Respiratory diseases","Respiratory failure","J96","All Ages",194
2020-02-01,2020-11-07,"SD","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",28
2020-02-01,2020-11-07,"SD","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",105
2020-02-01,2020-11-07,"SD","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",55
2020-02-01,2020-11-07,"SD","Circulatory diseases","Cardiac arrest","I46","All Ages",26
2020-02-01,2020-11-07,"SD","Circulatory diseases","Cardiac arrhythmia","I44, I45, I47-I49","All Ages",46
2020-02-01,2020-11-07,"SD","Circulatory diseases","Heart failure","I50","All Ages",63
2020-02-01,2020-11-07,"SD","Circulatory diseases","Cerebrovascular diseases","I60-I69","All Ages",28
2020-02-01,2020-11-07,"SD","Circulatory diseases","Other diseases of the circulatory system","I00-I09, I26-I43, I51, I52, I70-I99","All Ages",43
2020-02-01,2020-11-07,"SD","Sepsis","Sepsis","A40-A41","All Ages",30
2020-02-01,2020-11-07,"SD","Malignant neoplasms","Malignant neoplasms","C00-C97","All Ages",30
2020-02-01,2020-11-07,"SD","Diabetes","Diabetes","E10-E14","All Ages",96
2020-02-01,2020-11-07,"SD","Obesity","Obesity","E65-E68","All Ages",20
2020-02-01,2020-11-07,"SD","Alzheimer disease","Alzheimer disease","G30","All Ages",37
2020-02-01,2020-11-07,"SD","Vascular and unspecified dementia","Vascular and unspecified dementia","F01, F03","All Ages",53
2020-02-01,2020-11-07,"SD","Renal failure","Renal failure","N17-N19","All Ages",57
2020-02-01,2020-11-07,"SD","Intentional and unintentional injury, poisoning, and other adverse events","Intentional and unintentional injury, poisoning, and other adverse events","S00-T98, V01-X59, X60-X84, X85-Y09, Y10-Y36, Y40-Y89, U01-U03","All Ages",19
2020-02-01,2020-11-07,"SD","All other conditions and causes (residual)","All other conditions and causes (residual)","A00-A39, A42-B99, D00-E07, E15-E64, E70-E90, F00, F02, F04-G26, G31-H95, K00-K93, L00-M99, N00-N16, N20-N98, O00-O99, P00-P96, Q00-Q99, R00-R08, R09.0, R09.1, R09.3, R09.8, R10-R99","All Ages",404
2020-02-01,2020-11-07,"SD","COVID-19","COVID-19","U071","All Ages",446
2020-02-01,2020-11-07,"TN","Respiratory diseases","Influenza and pneumonia","J09-J18","All Ages",1584
2020-02-01,2020-11-07,"TN","Respiratory diseases","Chronic lower respiratory diseases","J40-J47","All Ages",315
2020-02-01,2020-11-07,"TN","Respiratory diseases","Adult respiratory distress syndrome","J80","All Ages",310
2020-02-01,2020-11-07,"TN","Respiratory diseases","Respiratory failure","J96","All Ages",1345
2020-02-01,2020-11-07,"TN","Respiratory diseases","Respiratory arrest","R09.2","All Ages",33
2020-02-01,2020-11-07,"TN","Respiratory diseases","Other diseases of the respiratory system","J00-J06, J20-J39, J60-J70, J81-J86, J90-J95, J97-J99, U04","All Ages",161
2020-02-01,2020-11-07,"TN","Circulatory diseases","Hypertensive diseases","I10-I15","All Ages",526
2020-02-01,2020-11-07,"TN","Circulatory diseases","Ischemic heart disease","I20-I25","All Ages",398
